pair_id,group_id,set_id,drug,section,severity,expert_label,rule_text,indicator_text,indicator_value,rule_has_numeric,rule_has_comparator,rule_has_unit,indicator_is_numeric,lexical_overlap,rule_has_negation,section_is_interaction,section_is_contraindication,section_is_dosage,severity_is_high,clause_count_scaled,token_count_scaled
PUB-0061,32e02c81faadd45b,00046231-8fab-44a0-b986-9a9dd450881d,unknown,Dosage and Administration,moderate,ExpertA,Failure to respond to doses of 180 mg suggests lack of compliance or malabsorption.,Weight difference [Mass difference] --pre dialysis - post dialysis 4.7 kg,4.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.1
PUB-0062,32e02c81faadd45b,00046231-8fab-44a0-b986-9a9dd450881d,unknown,Dosage and Administration,moderate,ExpertA,Failure to respond to doses of 180 mg suggests lack of compliance or malabsorption.,Pain severity - 0-10 verbal numeric rating [Score] - Reported 3.0 {score},3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.1
PUB-0063,32e02c81faadd45b,00046231-8fab-44a0-b986-9a9dd450881d,unknown,Dosage and Administration,moderate,ExpertA,Failure to respond to doses of 180 mg suggests lack of compliance or malabsorption.,Body Height 167.2 cm,167.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.1
PUB-0064,32e02c81faadd45b,00046231-8fab-44a0-b986-9a9dd450881d,unknown,Dosage and Administration,moderate,ExpertA,Failure to respond to doses of 180 mg suggests lack of compliance or malabsorption.,Pain severity - 0-10 verbal numeric rating [Score] - Reported 2.0 {score},2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.1
PUB-0065,d26ced3a722703ef,003181d4-5412-4ffe-b99d-880f2010e3ad,"ASCORBIC ACID, SODIUM FLUORIDE, VITAMIN A AND VITAMIN D",Dosage and Administration,moderate,ExpertA,DOSAGE AND ADMINISTRATION 1.0 mL daily or as directed by physician.,Chloride 105.1 mmol/L,105.1,1.0,0.0,1.0,1.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.25,0.1
PUB-0066,d26ced3a722703ef,003181d4-5412-4ffe-b99d-880f2010e3ad,"ASCORBIC ACID, SODIUM FLUORIDE, VITAMIN A AND VITAMIN D",Dosage and Administration,moderate,ExpertA,DOSAGE AND ADMINISTRATION 1.0 mL daily or as directed by physician.,Carbon Dioxide 23.4 mmol/L,23.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.1
PUB-0067,d26ced3a722703ef,003181d4-5412-4ffe-b99d-880f2010e3ad,"ASCORBIC ACID, SODIUM FLUORIDE, VITAMIN A AND VITAMIN D",Dosage and Administration,moderate,ExpertA,DOSAGE AND ADMINISTRATION 1.0 mL daily or as directed by physician.,Leukocytes [#/volume] in Blood by Automated count 8.1 10*3/uL,8.1,1.0,0.0,1.0,1.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.25,0.1
PUB-0068,d26ced3a722703ef,003181d4-5412-4ffe-b99d-880f2010e3ad,"ASCORBIC ACID, SODIUM FLUORIDE, VITAMIN A AND VITAMIN D",Dosage and Administration,moderate,ExpertA,DOSAGE AND ADMINISTRATION 1.0 mL daily or as directed by physician.,Erythrocytes [#/volume] in Blood by Automated count 4.1 10*6/uL,4.1,1.0,0.0,1.0,1.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.25,0.1
PUB-0069,f565560f47d73c69,00279a31-6a0b-d594-e063-6294a90aacd2,unknown,Dosage and Administration,moderate,ExpertA,"Monitor patients closely for respiratory depression, especially within the first 24-72 hours of initiating therapy and following dosage increases with tramadol hydrochloride tablets and adjust the dosage accordingly [see Warnings and Precautions (5.3)].",Body mass index (BMI) [Percentile] Per age and gender 46.0 %,46.0,1.0,0.0,1.0,1.0,0.024390243902439025,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.25833333333333336
PUB-0070,f565560f47d73c69,00279a31-6a0b-d594-e063-6294a90aacd2,unknown,Dosage and Administration,moderate,ExpertA,"Monitor patients closely for respiratory depression, especially within the first 24-72 hours of initiating therapy and following dosage increases with tramadol hydrochloride tablets and adjust the dosage accordingly [see Warnings and Precautions (5.3)].",Diastolic Blood Pressure 85.0 mm[Hg],85.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.25833333333333336
PUB-0071,f565560f47d73c69,00279a31-6a0b-d594-e063-6294a90aacd2,unknown,Dosage and Administration,moderate,ExpertA,"Monitor patients closely for respiratory depression, especially within the first 24-72 hours of initiating therapy and following dosage increases with tramadol hydrochloride tablets and adjust the dosage accordingly [see Warnings and Precautions (5.3)].",Systolic Blood Pressure 115.0 mm[Hg],115.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.25833333333333336
PUB-0072,f565560f47d73c69,00279a31-6a0b-d594-e063-6294a90aacd2,unknown,Dosage and Administration,moderate,ExpertA,"Monitor patients closely for respiratory depression, especially within the first 24-72 hours of initiating therapy and following dosage increases with tramadol hydrochloride tablets and adjust the dosage accordingly [see Warnings and Precautions (5.3)].",Heart rate 62.0 /min,62.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.25833333333333336
PUB-0073,1c5bf4cee407ec53,00309724-5ac7-4e6a-91e2-16087c83402c,unknown,Dosage and Administration,moderate,ExpertA,"( 2.5 ) 2.1 Schizophrenia Adults Dose Selection — Oral olanzapine should be administered on a once-a-day schedule without regard to meals, generally beginning with 5 to 10 mg initially, with a target dose of 10 mg/day within several days.",Body mass index (BMI) [Percentile] Per age and gender 56.7 %,56.7,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.26666666666666666
PUB-0074,1c5bf4cee407ec53,00309724-5ac7-4e6a-91e2-16087c83402c,unknown,Dosage and Administration,moderate,ExpertA,"( 2.5 ) 2.1 Schizophrenia Adults Dose Selection — Oral olanzapine should be administered on a once-a-day schedule without regard to meals, generally beginning with 5 to 10 mg initially, with a target dose of 10 mg/day within several days.",Diastolic Blood Pressure 80.0 mm[Hg],80.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.26666666666666666
PUB-0075,1c5bf4cee407ec53,00309724-5ac7-4e6a-91e2-16087c83402c,unknown,Dosage and Administration,moderate,ExpertA,"( 2.5 ) 2.1 Schizophrenia Adults Dose Selection — Oral olanzapine should be administered on a once-a-day schedule without regard to meals, generally beginning with 5 to 10 mg initially, with a target dose of 10 mg/day within several days.",Systolic Blood Pressure 114.0 mm[Hg],114.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.26666666666666666
PUB-0076,1c5bf4cee407ec53,00309724-5ac7-4e6a-91e2-16087c83402c,unknown,Dosage and Administration,moderate,ExpertA,"( 2.5 ) 2.1 Schizophrenia Adults Dose Selection — Oral olanzapine should be administered on a once-a-day schedule without regard to meals, generally beginning with 5 to 10 mg initially, with a target dose of 10 mg/day within several days.",Heart rate 85.0 /min,85.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.26666666666666666
PUB-0077,b2566c2cefba82c5,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Dosage and Administration,moderate,ExpertA,Systematic evaluation of sertraline hydrochloride has demonstrated that its antidepressant efficacy is maintained for periods of up to 44 weeks following 8 weeks of initial treatment at a dose of 50-200 mg/day (mean dose of 70 mg/day) (see Clinical Trials under CLINICAL PHARMACOLOGY ).,Urea Nitrogen 16.0 mg/dL,16.0,1.0,0.0,1.0,1.0,0.023809523809523808,0.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.30833333333333335
PUB-0078,b2566c2cefba82c5,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Dosage and Administration,moderate,ExpertA,Systematic evaluation of sertraline hydrochloride has demonstrated that its antidepressant efficacy is maintained for periods of up to 44 weeks following 8 weeks of initial treatment at a dose of 50-200 mg/day (mean dose of 70 mg/day) (see Clinical Trials under CLINICAL PHARMACOLOGY ).,Creatinine 2.3 mg/dL,2.3,1.0,0.0,1.0,1.0,0.024390243902439025,0.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.30833333333333335
PUB-0079,b2566c2cefba82c5,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Dosage and Administration,moderate,ExpertA,Systematic evaluation of sertraline hydrochloride has demonstrated that its antidepressant efficacy is maintained for periods of up to 44 weeks following 8 weeks of initial treatment at a dose of 50-200 mg/day (mean dose of 70 mg/day) (see Clinical Trials under CLINICAL PHARMACOLOGY ).,Calcium 9.5 mg/dL,9.5,1.0,0.0,1.0,1.0,0.024390243902439025,0.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.30833333333333335
PUB-0080,b2566c2cefba82c5,00179766-980b-44b0-99d3-1fee2bb27e37,SERTRALINE HYDROCHLORIDE,Dosage and Administration,moderate,ExpertA,Systematic evaluation of sertraline hydrochloride has demonstrated that its antidepressant efficacy is maintained for periods of up to 44 weeks following 8 weeks of initial treatment at a dose of 50-200 mg/day (mean dose of 70 mg/day) (see Clinical Trials under CLINICAL PHARMACOLOGY ).,Sodium 141.8 mmol/L,141.8,1.0,0.0,1.0,1.0,0.024390243902439025,0.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.30833333333333335
PUB-0081,c01ade5f25eecb68,0026fe0d-54f9-cd8d-e063-6294a90a1b3c,unknown,Dosage and Administration,moderate,ExpertA,"For athlete’s foot and ringworm, use daily for 4 weeks.",Pain severity - 0-10 verbal numeric rating [Score] - Reported 1.0 {score},1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.08333333333333333
PUB-0082,c01ade5f25eecb68,0026fe0d-54f9-cd8d-e063-6294a90a1b3c,unknown,Dosage and Administration,moderate,ExpertA,"For athlete’s foot and ringworm, use daily for 4 weeks.",Body Weight 90.8 kg,90.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.08333333333333333
PUB-0083,c01ade5f25eecb68,0026fe0d-54f9-cd8d-e063-6294a90a1b3c,unknown,Dosage and Administration,moderate,ExpertA,"For athlete’s foot and ringworm, use daily for 4 weeks.",Body Mass Index 28.9 kg/m2,28.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.08333333333333333
PUB-0084,c01ade5f25eecb68,0026fe0d-54f9-cd8d-e063-6294a90a1b3c,unknown,Dosage and Administration,moderate,ExpertA,"For athlete’s foot and ringworm, use daily for 4 weeks.",Diastolic Blood Pressure 73.0 mm[Hg],73.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.08333333333333333
PUB-0085,ce6b1ef96624a6ff,002d4c7e-b94e-49b6-8554-0aa0c60d5bde,unknown,Dosage and Administration,moderate,ExpertA,Complex Partial Seizures For adults and children 10 years of age or older.,Body Mass Index 27.5 kg/m2,27.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.10833333333333334
PUB-0086,ce6b1ef96624a6ff,002d4c7e-b94e-49b6-8554-0aa0c60d5bde,unknown,Dosage and Administration,moderate,ExpertA,Complex Partial Seizures For adults and children 10 years of age or older.,Diastolic Blood Pressure 83.0 mm[Hg],83.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.10833333333333334
PUB-0087,ce6b1ef96624a6ff,002d4c7e-b94e-49b6-8554-0aa0c60d5bde,unknown,Dosage and Administration,moderate,ExpertA,Complex Partial Seizures For adults and children 10 years of age or older.,Systolic Blood Pressure 113.0 mm[Hg],113.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.10833333333333334
PUB-0088,ce6b1ef96624a6ff,002d4c7e-b94e-49b6-8554-0aa0c60d5bde,unknown,Dosage and Administration,moderate,ExpertA,Complex Partial Seizures For adults and children 10 years of age or older.,Heart rate 76.0 /min,76.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.10833333333333334
PUB-0089,cfbde3e98ac5a6c3,001e3b1c-b7c1-44aa-b812-e78dbf4f3069,unknown,Dosage and Administration,moderate,ExpertA,"DOSAGE AND ADMINISTRATION The recommended dose of Ipratropium Bromide and Albuterol Sulfate Inhalation Solution is one 3 mL vial administered 4 times per day via nebulization with up to 2 additional 3 mL doses allowed per day, if needed.",Diastolic Blood Pressure 76.0 mm[Hg],76.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.2833333333333333
PUB-0090,cfbde3e98ac5a6c3,001e3b1c-b7c1-44aa-b812-e78dbf4f3069,unknown,Dosage and Administration,moderate,ExpertA,"DOSAGE AND ADMINISTRATION The recommended dose of Ipratropium Bromide and Albuterol Sulfate Inhalation Solution is one 3 mL vial administered 4 times per day via nebulization with up to 2 additional 3 mL doses allowed per day, if needed.",Systolic Blood Pressure 123.0 mm[Hg],123.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.2833333333333333
PUB-0091,cfbde3e98ac5a6c3,001e3b1c-b7c1-44aa-b812-e78dbf4f3069,unknown,Dosage and Administration,moderate,ExpertA,"DOSAGE AND ADMINISTRATION The recommended dose of Ipratropium Bromide and Albuterol Sulfate Inhalation Solution is one 3 mL vial administered 4 times per day via nebulization with up to 2 additional 3 mL doses allowed per day, if needed.",Heart rate 93.0 /min,93.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.2833333333333333
PUB-0092,cfbde3e98ac5a6c3,001e3b1c-b7c1-44aa-b812-e78dbf4f3069,unknown,Dosage and Administration,moderate,ExpertA,"DOSAGE AND ADMINISTRATION The recommended dose of Ipratropium Bromide and Albuterol Sulfate Inhalation Solution is one 3 mL vial administered 4 times per day via nebulization with up to 2 additional 3 mL doses allowed per day, if needed.",Respiratory rate 15.0 /min,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.2833333333333333
PUB-0093,27f7fe6b07ae70c8,0003458f-352a-46fa-9d99-230daa76ae29,GLIMEPIRIDE,Dosage and Administration,moderate,ExpertA,"Use 1 mg starting dose and titrate slowly in patients at increased risk for hypoglycemia (e.g., elderly, patients with renal impairment) ( 2.1 ).",Platelet mean volume [Entitic volume] in Blood by Automated count 10.5 fL,10.5,1.0,0.0,1.0,1.0,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.18333333333333332
PUB-0094,27f7fe6b07ae70c8,0003458f-352a-46fa-9d99-230daa76ae29,GLIMEPIRIDE,Dosage and Administration,moderate,ExpertA,"Use 1 mg starting dose and titrate slowly in patients at increased risk for hypoglycemia (e.g., elderly, patients with renal impairment) ( 2.1 ).",Body Height 181.4 cm,181.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.18333333333333332
PUB-0095,27f7fe6b07ae70c8,0003458f-352a-46fa-9d99-230daa76ae29,GLIMEPIRIDE,Dosage and Administration,moderate,ExpertA,"Use 1 mg starting dose and titrate slowly in patients at increased risk for hypoglycemia (e.g., elderly, patients with renal impairment) ( 2.1 ).",Pain severity - 0-10 verbal numeric rating [Score] - Reported 3.0 {score},3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.18333333333333332
PUB-0096,27f7fe6b07ae70c8,0003458f-352a-46fa-9d99-230daa76ae29,GLIMEPIRIDE,Dosage and Administration,moderate,ExpertA,"Use 1 mg starting dose and titrate slowly in patients at increased risk for hypoglycemia (e.g., elderly, patients with renal impairment) ( 2.1 ).",Body Weight 98.5 kg,98.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.18333333333333332
PUB-0097,d0fc962b86612307,002dd00f-7946-ea4f-e063-6294a90a5916,OLANZAPINE,Dosage and Administration,moderate,ExpertA,Safety of co-administration of doses above 12 mg olanzapine with 50 mg fluoxetine has not been evaluated in pediatric clinical studies.,Carbon Dioxide 25.1 mmol/L,25.1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.16666666666666666
PUB-0098,d0fc962b86612307,002dd00f-7946-ea4f-e063-6294a90a5916,OLANZAPINE,Dosage and Administration,moderate,ExpertA,Safety of co-administration of doses above 12 mg olanzapine with 50 mg fluoxetine has not been evaluated in pediatric clinical studies.,Left ventricular Ejection fraction 32.8 %,32.8,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.16666666666666666
PUB-0099,d0fc962b86612307,002dd00f-7946-ea4f-e063-6294a90a5916,OLANZAPINE,Dosage and Administration,moderate,ExpertA,Safety of co-administration of doses above 12 mg olanzapine with 50 mg fluoxetine has not been evaluated in pediatric clinical studies.,Left ventricular Ejection fraction 48.5 %,48.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.16666666666666666
PUB-0100,d0fc962b86612307,002dd00f-7946-ea4f-e063-6294a90a5916,OLANZAPINE,Dosage and Administration,moderate,ExpertA,Safety of co-administration of doses above 12 mg olanzapine with 50 mg fluoxetine has not been evaluated in pediatric clinical studies.,Body Height 172.5 cm,172.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.16666666666666666
PUB-0101,fd1b4d0b00cd57cb,001d880e-c468-4639-ad22-65e7bdba111d,unknown,Dosage and Administration,moderate,ExpertA,Patients with a low systolic blood pressure (120 mmHg) when treatment is started or during the first 3 days after the infarct should be given a lower 2.5 mg oral dose of lisinopril tablets USP (see WARNINGS).,Estimated Glomerular Filtration Rate 21.0 mL/min/{1.73_m2},21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.3
PUB-0102,fd1b4d0b00cd57cb,001d880e-c468-4639-ad22-65e7bdba111d,unknown,Dosage and Administration,moderate,ExpertA,Patients with a low systolic blood pressure (120 mmHg) when treatment is started or during the first 3 days after the infarct should be given a lower 2.5 mg oral dose of lisinopril tablets USP (see WARNINGS).,Hemoglobin A1c/Hemoglobin.total in Blood 3.6 %,3.6,1.0,0.0,1.0,1.0,0.04878048780487805,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.3
PUB-0103,fd1b4d0b00cd57cb,001d880e-c468-4639-ad22-65e7bdba111d,unknown,Dosage and Administration,moderate,ExpertA,Patients with a low systolic blood pressure (120 mmHg) when treatment is started or during the first 3 days after the infarct should be given a lower 2.5 mg oral dose of lisinopril tablets USP (see WARNINGS).,Body Height 168.4 cm,168.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.3
PUB-0104,fd1b4d0b00cd57cb,001d880e-c468-4639-ad22-65e7bdba111d,unknown,Dosage and Administration,moderate,ExpertA,Patients with a low systolic blood pressure (120 mmHg) when treatment is started or during the first 3 days after the infarct should be given a lower 2.5 mg oral dose of lisinopril tablets USP (see WARNINGS).,Pain severity - 0-10 verbal numeric rating [Score] - Reported 0.0 {score},0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.3
PUB-0105,eed2d712bd717384,00125d63-d8d0-46c5-bdf1-80d2c85eda5a,ETODOLAC,Dosage and Administration,moderate,ExpertA,"Analgesia The recommended total daily dose of etodolac for acute pain is up to 1000 mg, given as 200 to 400 mg every 6 to 8 hours.",Pain severity - 0-10 verbal numeric rating [Score] - Reported 1.0 {score},1.0,1.0,1.0,1.0,1.0,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.2
PUB-0106,eed2d712bd717384,00125d63-d8d0-46c5-bdf1-80d2c85eda5a,ETODOLAC,Dosage and Administration,moderate,ExpertA,"Analgesia The recommended total daily dose of etodolac for acute pain is up to 1000 mg, given as 200 to 400 mg every 6 to 8 hours.",Body Weight 6.7 kg,6.7,1.0,1.0,1.0,1.0,0.03571428571428571,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.2
PUB-0107,eed2d712bd717384,00125d63-d8d0-46c5-bdf1-80d2c85eda5a,ETODOLAC,Dosage and Administration,moderate,ExpertA,"Analgesia The recommended total daily dose of etodolac for acute pain is up to 1000 mg, given as 200 to 400 mg every 6 to 8 hours.",Weight-for-length Per age and sex 66.0 %,66.0,1.0,1.0,1.0,1.0,0.03125,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.2
PUB-0108,eed2d712bd717384,00125d63-d8d0-46c5-bdf1-80d2c85eda5a,ETODOLAC,Dosage and Administration,moderate,ExpertA,"Analgesia The recommended total daily dose of etodolac for acute pain is up to 1000 mg, given as 200 to 400 mg every 6 to 8 hours.",Head Occipital-frontal circumference 41.3 cm,41.3,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.2
PUB-0109,31d06f6b69a59b4d,001d050d-f488-4d67-8457-36fef148f546,unknown,Dosage and Administration,moderate,ExpertA,It is recommended that there be at least 10 days treatment for any infection caused by Streptococcus pyogenes to prevent the occurrence of acute rheumatic fever.,Body Weight 89.0 kg,89.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.08333333333333333,0.21666666666666667
